id,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
2863,male,41,195,101,19,113,40.8,153
2864,female,32,154,54,16,94,40.5,80
2865,male,21,197,89,9,83,39.8,21
2866,female,57,158,58,12,93,40.2,63
2867,male,42,197,100,14,95,40.3,75
2868,male,78,184,86,26,107,40.6,223
2869,male,64,186,84,28,100,40.6,191
2870,female,39,179,74,16,98,40.4,84
2871,male,79,195,105,20,98,40.7,154
2872,female,46,162,58,24,106,40.4,155
2873,male,41,194,96,22,105,40.6,148
2874,female,31,168,68,27,103,40.8,155
2875,male,55,170,80,2,79,38.2,6
2876,female,20,163,56,25,107,40.6,154
2877,male,59,187,90,1,81,37.4,4
2878,male,66,189,88,8,85,39.8,38
2879,male,46,171,72,18,92,40.3,81
2880,female,50,168,67,5,81,39.2,19
2881,male,33,167,69,15,87,40.5,45
2882,male,27,175,80,27,101,40.9,137
2883,male,45,171,73,19,105,40.2,122
2884,female,46,167,62,28,102,40.5,168
2885,female,25,155,56,16,95,40.9,79
2886,female,23,173,69,24,105,40.8,139
2887,female,60,193,84,14,93,40.1,70
2888,male,62,200,105,5,91,38.8,29
2889,female,32,173,69,7,88,39.4,29
2890,female,42,168,68,17,91,40.4,79
2891,female,20,177,69,5,88,38.8,20
2892,female,37,167,62,3,78,38.8,10
2893,male,48,191,88,8,84,39.6,30
2894,female,71,163,65,11,90,40,56
2895,male,32,178,78,20,102,40.3,109
2896,male,33,188,91,29,113,40.8,215
2897,female,43,152,56,25,105,40.6,158
2898,male,22,196,97,19,100,40.4,96
2899,male,36,196,103,10,99,39.7,57
2900,male,24,190,85,4,90,38.9,14
2901,male,39,188,89,25,108,40.5,173
2902,male,35,194,96,16,100,40,91
2903,female,30,176,71,4,82,38.6,14
2904,male,49,208,102,26,106,40.7,192
2905,male,32,193,98,28,112,40.6,207
2906,female,54,161,64,21,95,40.7,112
2907,female,21,153,57,11,92,39.8,50
2908,female,38,150,55,4,87,39.1,17
2909,male,20,193,91,7,84,39.4,17
2910,male,46,196,92,19,98,40.4,110
2911,female,30,168,69,2,85,37.8,8
2912,female,49,168,63,22,96,40.7,119
2913,male,65,176,82,15,97,40.1,95
2914,male,28,186,83,26,106,41,155
2915,female,37,176,73,3,82,38.8,11
2916,male,23,177,84,28,117,40.9,207
2917,male,36,163,69,24,102,40.8,131
2918,female,20,163,61,6,83,39.6,21
2919,female,32,162,66,4,85,39.1,15
2920,female,68,170,69,23,100,40.5,140
2921,male,45,179,78,11,98,39.9,60
2922,female,39,156,62,28,104,40.8,170
2923,male,59,189,96,2,84,38.5,9
2924,male,27,175,74,13,102,40.1,66
2925,female,59,167,69,23,106,41.1,151
2926,female,52,181,76,19,98,40.2,104
2927,female,54,149,55,25,109,40.4,174
2928,male,32,184,85,5,89,39.1,18
2929,male,46,187,89,13,101,40.3,81
2930,female,25,153,58,20,102,40.4,113
2931,male,36,176,75,20,103,40.3,114
2932,female,21,177,73,17,96,40.4,81
2933,female,60,141,46,6,86,39.5,28
2934,male,54,167,66,2,84,38.1,7
2935,male,42,185,87,30,110,40.7,220
2936,female,21,182,79,27,110,40.7,167
2937,female,34,159,52,29,102,40.8,171
2938,male,72,188,91,12,83,40.2,57
2939,female,66,160,58,18,96,40.1,104
2940,male,21,191,95,25,110,40.8,162
2941,male,39,174,78,13,102,40.2,75
2942,female,77,153,54,22,102,40.7,146
2943,male,53,189,94,11,88,40,52
2944,female,57,175,70,18,94,40.3,94
2945,female,74,164,64,13,98,40.1,78
2946,male,50,172,73,13,98,40.1,73
2947,female,65,163,65,4,84,39.3,17
2948,male,45,194,97,6,91,39.6,29
2949,female,30,141,52,24,110,40.7,161
2950,male,45,183,87,17,99,40,99
2951,female,61,154,55,14,95,40.2,78
2952,male,24,174,76,21,98,40.6,93
2953,female,37,166,60,23,101,40.8,132
2954,male,21,183,77,13,92,40.2,44
2955,female,25,159,57,15,99,40.2,80
2956,male,30,190,85,3,90,38.7,11
2957,male,49,202,102,20,103,40.4,139
2958,male,21,175,77,26,102,41,127
2959,female,33,159,60,25,104,40.8,150
2960,female,43,158,63,12,93,40,60
2961,female,35,174,67,25,105,40.6,151
2962,male,38,193,91,21,102,40.6,126
2963,female,29,150,60,20,98,40.7,106
2964,male,43,180,80,2,74,38.7,4
2965,female,33,167,65,18,98,40.6,95
2966,male,26,189,87,26,104,40.7,147
2967,male,38,182,77,21,102,40.5,120
2968,male,76,170,77,22,113,40.5,202
2969,male,27,203,109,8,88,39.8,30
2970,female,64,157,63,17,105,40.1,112
2971,female,22,162,64,2,78,38.6,6
2972,male,34,195,90,20,100,40.6,110
2973,male,40,206,101,29,109,41,214
2974,male,20,176,78,16,95,40.1,61
2975,male,49,192,96,5,93,39.1,26
2976,male,58,172,77,6,80,39.3,20
2977,male,37,179,89,6,92,39.2,26
2978,male,41,186,87,14,100,40.3,81
2979,female,22,173,73,12,95,40.3,56
2980,male,63,174,76,25,112,40.7,210
2981,female,20,171,66,25,104,40.4,142
2982,male,26,198,100,26,106,40.9,162
2983,female,35,168,63,24,108,41,154
2984,male,59,194,93,28,105,40.7,210
2985,female,60,141,46,25,101,40.5,159
2986,female,26,144,52,11,96,39.8,56
2987,female,30,176,73,9,80,39.6,29
2988,female,25,171,68,15,93,40.3,69
2989,female,26,172,66,15,90,39.9,64
2990,male,24,180,83,10,89,40,32
2991,female,60,161,64,21,100,40.3,126
2992,male,40,199,105,20,105,40.8,137
2993,male,30,193,95,26,115,40.9,199
2994,female,30,159,53,16,101,40.5,92
2995,male,25,196,101,14,94,40.2,61
2996,male,59,180,81,30,109,40.9,236
2997,female,23,156,56,18,93,40.6,85
2998,female,20,171,63,5,87,39,20
2999,male,28,184,88,1,86,37.7,3
3000,male,74,197,105,12,88,39.7,71
3001,female,21,174,65,20,110,40.7,127
3002,male,74,185,89,7,86,39.4,37
3003,female,75,165,68,17,97,40.7,100
3004,male,20,171,77,3,86,38.6,7
3005,female,20,148,53,2,88,38.3,8
3006,female,32,174,70,24,100,40.6,130
3007,female,53,158,60,14,87,40.2,64
3008,male,24,190,83,2,73,38.2,2
3009,female,42,164,57,20,99,40.7,113
3010,female,45,174,77,15,97,40.4,78
3011,female,22,145,50,3,89,38.7,13
3012,female,35,172,65,19,97,40.7,99
3013,female,49,181,71,12,88,40.1,53
3014,male,27,191,87,11,90,40,39
3015,male,20,166,68,8,83,39.9,14
3016,female,23,181,74,9,91,39.6,38
3017,female,36,157,54,26,105,40.6,162
3018,female,71,156,56,15,98,40.2,91
3019,female,24,161,58,18,96,40.5,90
3020,male,63,191,94,21,102,40.4,153
3021,female,22,147,55,7,87,39.6,28
3022,male,40,187,88,14,87,40,53
3023,female,29,161,62,8,94,39.4,39
3024,male,53,187,90,14,87,40.2,62
3025,male,57,204,113,6,75,39.2,20
3026,female,57,152,57,11,85,40,49
3027,male,51,184,82,7,86,39.5,28
3028,female,67,173,74,4,76,38.8,14
3029,male,22,183,81,7,85,39.3,17
3030,male,25,180,78,25,109,40.5,154
3031,female,31,156,51,7,86,39.6,29
3032,male,26,154,57,6,96,39.3,23
3033,female,21,160,54,24,103,40.3,138
3034,male,23,185,88,8,91,39.6,29
3035,female,31,146,50,6,80,39.3,21
3036,female,33,155,58,19,108,41,123
3037,male,69,176,78,18,100,40.3,125
3038,male,38,203,111,16,100,40.2,98
3039,female,29,154,54,25,111,40.6,169
3040,female,52,152,58,13,98,40.4,74
3041,female,29,148,49,10,98,39.9,54
3042,male,25,198,93,23,108,40.8,146
3043,male,26,196,95,2,88,38.5,7
3044,female,34,167,64,11,90,39.9,49
3045,female,59,160,59,20,94,40.2,108
3046,male,23,191,84,24,111,40.8,156
3047,female,23,174,71,7,91,39.1,30
3048,female,35,178,78,16,94,39.8,76
3049,male,47,180,87,23,101,40.2,143
3050,male,33,197,101,1,80,38.2,3
3051,female,72,160,62,11,94,39.8,62
3052,male,54,189,89,15,99,40.2,94
3053,female,28,163,64,14,98,40.4,73
3054,male,34,182,81,4,72,38.5,4
3055,female,34,162,56,24,108,40.7,156
3056,male,36,191,93,16,97,40,83
3057,male,54,165,72,7,88,39.5,30
3058,male,37,182,82,11,89,39.8,42
3059,male,29,178,81,28,106,40.9,167
3060,male,29,210,111,6,84,39.2,20
3061,male,46,179,79,20,104,40.4,129
3062,male,29,187,82,13,99,39.8,64
3063,male,52,183,86,11,87,40,47
3064,male,24,161,62,11,90,39.9,32
3065,female,26,167,63,18,105,40.6,107
3066,male,26,196,96,13,89,40.3,47
3067,female,22,177,68,30,99,40.7,155
3068,female,27,173,68,26,97,40.8,131
3069,male,40,177,81,8,83,39.6,24
3070,female,24,148,50,15,98,40.3,80
3071,female,27,166,62,11,95,39.7,54
3072,female,61,162,66,10,84,39.8,43
3073,female,62,162,67,12,99,40.2,71
3074,male,20,191,97,21,92,40.4,79
3075,female,70,161,63,10,87,39.6,48
3076,male,21,181,83,21,102,40.3,105
3077,female,44,170,62,11,86,39.5,47
3078,male,32,175,77,12,98,39.9,58
3079,male,32,189,86,20,95,40.5,91
3080,male,47,210,110,12,88,40.1,57
3081,male,48,178,75,15,91,40.4,67
3082,female,34,155,51,11,86,40,46
3083,female,60,157,61,12,93,40.1,63
3084,male,30,185,82,11,97,39.8,51
3085,male,40,181,79,12,89,39.7,47
3086,male,45,191,91,26,110,40.7,196
3087,male,23,187,87,15,92,39.8,55
3088,male,27,202,104,17,92,40.3,72
3089,male,54,182,92,28,106,40.8,207
3090,male,32,179,84,24,116,40.7,184
3091,female,56,165,66,2,80,38.2,8
3092,female,62,159,59,29,106,41.2,195
3093,female,73,177,73,16,91,40,82
3094,male,22,187,86,11,90,39.7,37
3095,male,77,182,91,27,107,40.8,233
3096,male,32,176,76,27,108,40.8,170
3097,male,34,194,93,12,89,40.3,47
3098,male,63,179,87,18,107,40.7,142
3099,male,20,187,86,23,100,40.3,109
3100,female,21,156,57,9,79,39.7,28
3101,male,34,182,89,18,102,40.2,104
3102,male,36,190,94,26,109,40.6,183
3103,male,78,181,82,28,112,40.6,259
3104,female,78,165,65,28,105,40.8,191
3105,female,25,167,63,15,90,40.2,65
3106,female,24,160,60,17,104,40.2,99
3107,female,48,182,78,6,79,39.3,20
3108,female,23,166,62,14,99,40.6,74
3109,female,52,151,54,5,88,38.9,24
3110,male,51,177,76,1,76,37.8,2
3111,female,28,169,65,23,96,40.7,115
3112,female,32,173,66,11,87,39.9,45
3113,male,48,187,88,11,89,40.2,49
3114,male,37,190,89,2,84,37.8,6
3115,female,55,154,56,18,97,40.6,103
3116,male,34,184,81,9,86,39.8,29
3117,male,48,190,99,20,99,40.4,124
3118,male,50,179,79,27,101,40.7,167
3119,female,23,173,68,18,97,40.1,89
3120,female,26,163,61,13,103,40.3,75
3121,female,65,165,61,12,98,40,71
3122,male,56,200,100,9,92,39.9,50
3123,female,49,171,70,5,80,39.2,18
3124,female,61,179,76,21,99,40.3,121
3125,male,33,181,77,12,88,40.1,40
3126,male,49,187,88,23,94,41,121
3127,female,27,189,82,13,96,40.2,62
3128,male,23,189,91,24,101,40.6,123
3129,male,67,195,94,28,100,40.8,201
3130,female,70,155,60,13,95,40.1,74
3131,female,79,167,67,24,93,41,133
3132,male,44,179,81,28,105,40.6,183
3133,female,32,157,59,6,86,39.6,24
3134,male,72,190,98,13,103,40.1,103
3135,male,31,187,92,4,90,38.6,16
3136,male,23,193,89,22,105,40.5,125
3137,female,43,164,59,28,114,40.9,203
3138,male,77,176,84,13,88,40.3,73
3139,female,61,155,56,23,106,40.4,156
3140,male,74,197,103,19,98,40.5,141
3141,male,33,186,84,14,94,40.1,62
3142,male,25,179,78,6,97,39.3,26
3143,female,34,167,64,10,99,39.6,54
3144,female,41,153,60,2,84,38.6,8
3145,male,45,193,97,8,93,39.4,41
3146,female,37,174,72,4,83,39.2,15
3147,male,59,171,83,27,102,41,185
3148,male,25,194,99,1,78,37.7,2
3149,female,32,156,59,12,93,40.1,58
3150,male,35,191,93,25,98,40.7,133
3151,male,53,180,85,13,94,40,70
3152,female,21,173,70,4,87,38.9,15
3153,male,47,172,76,16,100,40.4,93
3154,male,76,176,84,25,99,40.9,181
3155,male,54,183,90,6,88,39.5,28
3156,female,25,171,66,13,98,39.8,67
3157,male,66,198,96,22,108,40.6,184
3158,female,56,171,66,20,103,40,124
3159,male,25,182,85,25,101,40.9,128
3160,female,22,154,60,5,80,38.9,16
3161,male,26,177,71,4,82,39.2,8
3162,male,27,202,108,5,82,38.8,14
3163,female,33,179,73,23,104,40.8,134
3164,female,41,143,48,2,74,37.9,6
3165,female,28,189,86,22,104,40.7,122
3166,male,47,175,79,19,98,40.3,106
3167,female,69,172,71,26,98,40.7,152
3168,male,54,181,81,18,105,40.6,126
3169,female,51,172,71,13,96,40.4,69
3170,male,56,174,82,21,101,40.7,137
3171,female,61,174,73,25,117,40.6,193
3172,female,28,154,55,12,95,40.2,60
3173,male,31,179,77,24,97,40.8,111
3174,female,64,161,62,15,102,40.5,95
3175,female,37,156,59,19,101,39.9,110
3176,female,28,143,52,6,83,39.2,23
3177,female,22,168,65,13,97,40.1,65
3178,male,22,190,88,16,85,40.4,42
3179,male,24,187,91,6,84,39,16
3180,female,20,151,54,28,109,41.1,179
3181,male,68,190,89,28,110,40.5,241
3182,female,26,156,58,10,91,39.6,45
3183,female,24,143,48,12,96,39.6,62
3184,female,26,178,74,14,96,40.4,68
3185,female,33,165,66,29,111,41.1,193
3186,female,38,173,77,15,94,40.3,72
3187,male,53,202,103,22,97,40.3,137
3188,male,45,182,83,3,84,38.3,10
3189,male,56,171,71,8,87,39.6,33
3190,male,52,185,92,7,94,39.5,38
3191,male,21,175,74,28,107,41,156
3192,male,49,176,76,5,84,39.2,18
3193,male,43,170,73,28,106,40.9,181
3194,female,21,163,60,3,86,38.6,12
3195,male,25,188,95,12,99,40,60
3196,male,48,203,106,17,98,40.5,106
3197,female,27,157,59,2,81,38.3,7
3198,male,57,195,91,14,92,40,76
3199,female,28,166,61,8,85,39.5,31
3200,male,33,191,96,6,91,39.1,25
3201,male,25,193,86,23,101,40.5,118
3202,male,30,187,86,4,83,38.6,11
3203,female,66,153,58,15,90,40.1,77
3204,male,27,187,89,11,94,40,47
3205,male,51,211,116,24,103,40.7,176
3206,female,29,156,51,12,95,39.6,61
3207,male,27,181,86,30,112,40.8,206
3208,female,20,167,66,25,117,40.8,177
3209,male,69,183,84,29,112,40.7,257
3210,male,20,169,75,5,87,38.6,13
3211,male,78,170,78,14,103,40.1,109
3212,female,20,152,56,12,96,39.9,60
3213,female,25,174,72,9,93,39.6,41
3214,female,27,175,71,22,99,40.8,115
3215,male,50,176,86,24,112,40.7,192
3216,male,53,183,84,22,103,40.5,148
3217,male,72,179,80,15,107,40.5,122
3218,male,55,184,90,21,106,40.7,156
3219,female,22,172,65,8,83,39.6,28
3220,male,63,199,105,2,74,38.5,7
3221,male,57,204,114,11,82,39.5,48
3222,female,65,198,96,15,98,39.9,81
3223,female,22,184,84,21,97,40.4,99
3224,male,39,182,82,4,82,38.6,11
3225,male,54,196,101,19,98,40.5,121
3226,female,39,170,75,26,106,40.7,159
3227,female,36,177,73,5,87,39,20
3228,female,32,174,69,2,77,38.2,6
3229,female,46,173,75,11,94,40,55
3230,female,36,160,62,13,99,40.1,71
3231,female,21,146,49,8,90,39.5,36
3232,female,21,160,56,9,86,39.9,35
3233,male,37,170,66,15,103,39.9,84
3234,female,36,160,63,3,78,38.3,10
3235,female,22,161,53,21,107,40.4,131
3236,female,64,164,68,29,109,40.9,202
3237,female,69,167,68,5,85,39.2,22
3238,male,22,192,95,24,112,40.9,164
3239,male,26,180,75,4,77,39.2,5
3240,male,51,171,79,27,107,40.9,193
3241,male,60,177,81,25,104,40.6,179
3242,male,26,191,91,16,99,40,80
3243,male,42,198,104,26,103,41.3,172
3244,female,61,152,56,27,95,40.7,151
3245,female,76,172,68,14,95,39.9,80
3246,male,26,190,93,3,77,38.4,5
3247,female,64,182,78,8,97,39.4,44
3248,male,38,170,75,14,95,40.4,65
3249,male,60,193,93,30,112,40.9,259
3250,male,23,187,78,11,87,39.7,30
3251,female,23,156,55,14,86,40.3,56
3252,female,39,165,64,16,97,40.5,85
3253,male,25,174,76,5,88,39.4,15
3254,female,42,168,66,3,78,38.6,10
3255,female,20,168,64,24,104,40.7,137
3256,female,56,170,76,7,87,39.3,31
3257,female,38,163,62,16,93,39.8,78
3258,male,26,189,91,6,87,39,19
3259,female,30,154,56,3,88,38.4,13
3260,female,43,190,88,4,81,38.5,13
3261,male,55,183,83,4,92,38.7,21
3262,male,30,203,99,3,87,38.5,11
3263,female,40,169,63,9,90,39.7,41
3264,male,52,180,84,4,84,38.9,15
3265,female,32,170,68,1,76,37.7,3
3266,male,52,184,85,7,89,39.2,32
3267,male,33,189,93,23,97,40.9,116
3268,male,39,192,95,25,99,41.3,142
3269,female,26,159,58,28,114,40.7,195
3270,male,30,194,101,8,83,39.4,24
3271,female,37,169,67,22,103,40.7,129
3272,female,40,158,59,10,89,40,45
3273,female,50,173,73,8,85,39.9,33
3274,female,47,161,64,24,105,40.5,151
3275,female,44,146,52,25,101,40.7,150
3276,female,61,166,60,6,90,39.3,30
3277,female,21,176,72,14,106,40.3,82
3278,female,33,178,76,3,76,38.5,8
3279,male,33,162,70,19,100,40.4,95
3280,female,31,153,54,21,101,40.8,120
3281,male,43,192,100,16,100,40.5,98
3282,female,22,157,55,7,88,39.6,29
3283,male,32,176,80,16,101,40.3,85
3284,female,59,155,57,6,91,39.4,31
3285,male,28,189,89,29,107,40.8,181
3286,male,37,186,93,27,113,41.2,207
3287,female,26,169,67,13,92,40.1,58
3288,female,43,158,61,22,106,40.8,140
3289,female,41,152,56,26,110,40.9,178
3290,male,38,198,96,27,95,40.6,137
3291,female,49,166,66,11,89,39.6,51
3292,male,29,176,73,3,80,38.8,6
3293,male,29,190,99,7,86,39.6,23
3294,female,21,176,68,21,105,39.9,121
3295,female,45,171,66,22,100,40.7,125
3296,male,21,172,69,3,92,38.6,10
3297,female,37,157,59,16,94,40.2,80
3298,male,37,176,83,3,88,38.6,11
3299,male,79,189,92,17,104,40.2,141
3300,male,32,192,92,19,102,40.6,109
3301,male,21,169,74,22,105,40.4,116
3302,male,24,194,87,12,89,40.2,39
3303,female,72,169,64,27,113,40.8,205
3304,male,22,184,89,11,87,40.3,32
3305,female,41,161,56,11,98,39.8,61
3306,male,51,179,85,13,102,39.7,85
3307,female,23,177,65,5,89,38.7,21
3308,female,62,156,57,26,105,40.8,173
3309,male,56,182,90,9,86,39.4,40
3310,male,69,167,71,24,99,40.6,159
3311,male,50,197,101,16,99,40.3,102
3312,male,26,189,91,8,94,39.5,34
3313,female,29,168,68,18,95,40.2,87
3314,male,64,162,67,20,104,40.2,141
3315,female,39,164,58,25,106,40.6,159
3316,female,63,161,64,4,88,39,19
3317,male,29,179,77,26,97,40.9,117
3318,female,44,143,49,17,92,40.2,86
3319,female,64,147,51,22,108,40.4,156
3320,male,27,175,75,5,76,39.4,6
3321,female,74,167,71,20,100,40.6,123
3322,female,29,147,48,17,98,40.6,93
3323,female,74,171,71,22,102,40.8,140
3324,male,63,176,83,7,88,39.3,35
3325,male,37,195,97,18,97,40.4,96
3326,female,56,167,70,19,103,40.7,117
3327,female,22,165,63,4,88,39,16
3328,male,32,189,93,8,84,39.3,24
3329,male,67,183,91,15,93,40.5,91
3330,female,23,160,56,11,90,39.8,48
3331,female,35,163,61,27,113,40.7,189
3332,male,33,185,81,8,77,39.1,14
3333,female,23,170,63,15,99,40.3,79
3334,female,41,173,73,27,103,40.7,158
3335,male,79,169,78,8,93,39.5,51
3336,male,27,184,87,8,93,39.9,32
3337,female,22,173,64,15,94,40.5,70
3338,female,68,150,53,8,76,39.8,30
3339,female,30,166,63,19,95,40.1,94
3340,male,56,200,99,12,92,40.2,67
3341,female,53,159,57,23,105,40.7,150
3342,male,49,187,88,13,92,40.2,65
3343,male,47,175,81,20,99,40.3,115
3344,male,71,181,84,15,99,39.9,105
3345,male,27,166,65,13,88,40.3,36
3346,male,52,188,93,14,98,40.2,86
3347,male,69,169,69,6,92,39.7,33
3348,male,24,190,92,14,92,39.9,54
3349,male,26,195,97,26,102,41,145
3350,female,41,153,56,12,92,40.2,59
3351,female,67,171,70,10,86,39.8,45
3352,male,28,185,86,23,107,40.5,142
3353,male,35,208,103,12,98,40,66
3354,female,24,169,65,30,112,41.3,199
3355,male,35,183,89,19,96,40.3,93
3356,male,57,177,83,12,91,39.7,61
3357,female,44,174,72,19,102,40.3,111
3358,female,28,159,58,3,78,38.3,9
3359,female,57,164,66,22,92,40.5,111
3360,male,56,174,78,4,83,38.5,15
3361,male,68,186,88,1,87,37.8,5
3362,female,34,173,71,14,96,40.2,70
3363,female,21,167,64,13,90,40.1,55
3364,female,26,161,54,13,94,40.3,64
3365,male,30,193,101,10,91,39.8,42
3366,male,42,174,74,3,82,38.3,8
3367,female,24,159,58,30,112,40.9,202
3368,female,65,160,58,14,97,40.2,82
3369,male,28,179,77,7,87,39.3,21
3370,male,75,181,82,27,111,41.1,242
3371,male,59,189,85,22,104,40.5,158
3372,male,21,182,87,22,107,40.6,129
3373,male,79,202,108,18,99,41,142
3374,female,38,167,61,25,106,41,157
3375,female,50,184,83,27,107,40.7,170
3376,male,62,164,64,10,86,40.1,42
3377,female,27,166,66,27,106,40.5,163
3378,female,44,182,83,28,108,41.1,177
3379,female,67,171,69,12,86,40.2,55
3380,female,23,179,75,4,89,38.8,16
3381,female,21,182,81,6,84,39.4,20
3382,female,34,162,60,19,102,40.5,110
3383,female,64,165,69,29,108,40.8,199
3384,female,29,167,65,30,110,40.8,195
3385,female,39,172,66,25,106,40.6,156
3386,female,52,161,61,20,97,40.2,111
3387,female,55,171,67,20,95,40.3,107
3388,male,34,195,92,10,91,39.9,42
3389,female,22,160,61,29,98,41,149
3390,male,79,190,95,20,101,40.6,158
3391,male,65,181,83,18,100,40,123
3392,female,67,164,65,21,105,40.6,139
3393,male,52,185,96,29,108,40.8,223
3394,female,31,145,47,3,80,38.4,11
3395,female,73,154,57,10,90,39.9,53
3396,male,70,188,89,7,82,39.3,31
3397,male,49,178,81,21,97,40.8,117
3398,female,46,179,73,5,85,39.1,20
3399,male,43,211,113,7,81,39.4,25
3400,male,24,195,97,9,83,39.3,23
3401,female,26,132,36,5,91,39.2,24
3402,male,25,179,77,24,108,40.8,144
3403,female,50,152,52,24,99,40.2,141
3404,male,28,202,99,15,88,39.9,54
3405,female,40,170,64,24,106,40.9,151
3406,female,45,161,61,27,113,40.8,193
3407,female,34,156,57,23,100,40.5,130
3408,male,66,198,97,10,85,39.8,49
3409,male,56,185,93,5,81,39,19
3410,male,55,192,96,24,97,40.8,148
3411,female,24,157,56,25,107,40.8,155
3412,female,54,150,54,17,98,40.3,99
3413,male,32,197,98,26,111,40.7,188
3414,male,29,175,76,22,109,40.4,139
3415,male,73,179,87,10,91,39.6,60
3416,female,69,189,85,3,82,38.5,12
3417,female,29,170,64,16,100,40,87
3418,female,40,162,60,21,109,40.6,140
3419,female,48,179,82,28,114,40.7,197
3420,male,20,176,80,18,101,40.4,86
3421,male,60,192,97,17,80,40.3,66
3422,female,71,156,61,9,97,39.6,53
3423,male,20,195,97,14,101,40.4,72
3424,male,75,188,93,18,94,40.2,119
3425,female,36,164,60,17,100,40.4,96
3426,female,21,172,67,20,104,40.7,114
3427,male,48,195,97,3,81,38.7,10
3428,female,46,166,64,28,99,40.7,158
